Year,Day,Hour,Minutes,Status,Activity,Temp,Blocknumber,Latitude,Longitude,Altitude,Speed,Hdop,Num_of_sats,Fix_time,2D/3D
21,221,18,0,2,47,23,2459,-32.670051,152.178019,0,0.4,0.8,9,38,3
21,221,19,0,2,68,20,2460,-32.666478,152.175221,15,0,0.9,8,63,3
21,221,20,0,2,83,20,2461,-32.675226,152.182622,53,0.4,1.1,7,70,3
21,221,21,0,2,0,23,2462,-32.679893,152.180918,0,0,1.1,8,38,3
21,221,22,0,2,0,26,2463,-32.679537,152.181223,0,0,0.7,11,38,3
21,221,23,0,2,34,27,2464,-32.677318,152.176951,16,0.5,0.9,9,38,3
21,222,0,0,2,0,24,2465,-32.679473,152.181223,11,0,1,9,38,3
21,222,1,0,2,0,31,2466,-32.679677,152.181223,0,0,0.9,8,38,3
21,222,2,0,2,0,30,2467,-32.679531,152.181274,0,0,0.9,9,39,3
21,222,3,0,2,0,32,2468,-32.679429,152.181172,0,0,1,8,39,3
21,222,4,0,2,0,32,2469,-32.67955,152.181223,4,0,0.9,9,38,3
21,222,5,0,2,0,34,2470,-32.679461,152.181223,16,0,1,9,38,3
21,222,6,0,2,12,27,2471,-32.679588,152.181299,20,0,0.9,10,38,3
21,222,7,0,2,9,24,2472,-32.679728,152.180867,7,0,0.9,10,37,3
21,222,8,0,2,10,25,2473,-32.678793,152.181121,12,0.2,0.7,12,38,3
21,222,9,0,2,54,23,2474,-32.674928,152.182189,10,0,0.9,9,38,3
21,222,10,0,2,71,25,2475,-32.669829,152.177942,3,0.1,0.8,10,38,3
21,222,11,0,2,0,33,2476,-32.666478,152.174916,16,0,1.1,8,48,3
21,222,12,0,2,0,33,2477,-32.666637,152.175069,17,0,1,8,38,3
21,222,13,0,2,63,27,2478,-32.670229,152.178604,12,0.3,0.7,12,38,3
21,222,14,0,2,1,28,2479,-32.666453,152.175145,7,0,1,8,38,3
21,222,15,0,2,5,28,2480,-32.679957,152.180664,11,0,0.8,10,40,3
21,222,16,0,2,0,30,2481,-32.679321,152.180155,4,0,0.8,10,38,3
21,222,17,0,2,80,25,2482,-32.677592,152.165176,0,0.4,1,8,38,3
21,222,18,0,2,41,23,2483,-32.666281,152.17517,0,0,1.1,7,38,3
21,222,19,0,2,7,24,2484,-32.666529,152.174942,37,0,1.2,6,38,3
21,222,20,0,2,77,21,2485,-32.673421,152.174509,15,0.5,1.4,7,38,3
21,222,21,0,2,57,23,2486,-32.667165,152.176417,0,0.4,1.2,8,38,3
21,222,22,0,2,74,21,2487,-32.679944,152.181274,0,0,1,8,37,3
21,222,23,0,2,2,28,2488,-32.679709,152.181274,48,0,1.1,7,38,3
21,223,0,0,2,5,33,2489,-32.679473,152.181172,0,0,1,9,40,3
21,223,1,0,2,0,30,2490,-32.679575,152.181096,28,0,0.8,10,38,3
21,223,2,0,2,3,30,2491,-32.679613,152.180994,3,0,0.9,10,38,3
21,223,3,0,2,0,33,2492,-32.679594,152.181045,14,0,0.8,10,38,3
21,223,4,0,2,84,18,2493,-32.677719,152.171178,1,0.5,0.8,10,39,3
21,223,5,0,2,51,18,2494,-32.679442,152.18102,20,0,0.9,10,38,3
21,223,6,0,2,79,16,2495,-32.684642,152.183486,3,0,0.8,11,38,3
21,223,7,0,2,8,20,2496,-32.679785,152.180969,20,0,1.1,9,39,3
21,223,8,0,2,0,32,2497,-32.679823,152.18102,0,0,1.2,8,38,3
21,223,9,0,2,32,28,2498,-32.679982,152.180842,13,0,0.9,9,38,3
21,223,10,0,2,0,32,2499,-32.680001,152.180816,8,0,0.8,10,38,3
21,223,11,0,2,0,37,2500,-32.679995,152.180816,0,0,1,8,38,3
21,223,12,0,2,0,35,2501,-32.679912,152.180867,0,0,0.8,9,39,3
21,223,13,0,2,71,31,2502,-32.668729,152.180918,80,0.4,0.8,10,38,3
21,223,14,0,2,0,31,2503,-32.666548,152.175145,4,0,0.9,9,38,3
21,223,15,0,2,0,31,2504,-32.666612,152.17517,17,0,0.8,10,38,3
21,223,16,0,2,0,31,2505,-32.666491,152.17512,18,0,1,8,38,3
21,223,17,0,2,84,26,2506,-32.679798,152.180206,0,0.6,1,7,38,3
21,223,18,0,2,12,25,2507,-32.666421,152.175272,30,0,0.8,9,38,3
21,223,19,0,2,1,26,2508,-32.666313,152.175221,30,0,1.1,6,38,3
21,223,20,0,2,40,25,2509,-32.666554,152.175094,6,0,1,8,40,3
21,223,21,0,2,4,25,2510,-32.67995,152.180918,7,0,1.1,7,57,3
21,223,22,0,2,0,27,2511,-32.680103,152.18074,0,0,0.9,8,38,3
21,223,23,0,2,1,30,2512,-32.679988,152.180816,17,0,0.8,9,38,3
21,224,0,0,2,1,29,2513,-32.680033,152.180943,8,0,1,9,38,3
21,224,1,0,2,0,26,2514,-32.680052,152.180918,0,0,0.8,10,37,3
21,224,2,0,2,5,25,2515,-32.68002,152.18074,0,0,1.2,7,38,3
21,224,3,0,2,5,28,2516,-32.680058,152.180867,3,0,0.8,10,38,3
21,224,4,0,2,0,28,2517,-32.679931,152.180918,15,0,0.9,9,38,3
21,224,5,0,2,1,30,2518,-32.679982,152.180842,12,0,1,8,38,3
21,224,6,0,2,14,30,2519,-32.680643,152.181147,13,0,0.8,10,38,3
21,224,7,0,2,45,24,2520,-32.680656,152.182571,24,0.1,0.9,10,38,3
21,224,8,0,2,73,21,2521,-32.680211,152.180765,24,0,1.1,8,38,3
21,224,9,0,2,7,25,2522,-32.678564,152.178833,15,0,0.8,10,40,3
21,224,10,0,2,66,25,2523,-32.677509,152.174458,3,0,0.9,10,38,3
21,224,11,0,2,5,29,2524,-32.679906,152.180638,0,0,0.8,10,38,3
21,224,12,0,2,24,25,2525,-32.679893,152.180765,30,0.1,0.8,10,39,3
21,224,13,0,2,0,26,2526,-32.680001,152.18074,0,0,0.8,9,38,3
21,224,14,0,2,0,33,2527,-32.679957,152.180689,0,0,0.9,9,38,3
21,224,15,0,2,0,33,2528,-32.679925,152.18074,13,0,0.9,9,38,3
21,224,16,0,2,8,35,2529,-32.678532,152.180587,8,0,0.9,8,37,3
21,224,17,0,2,39,24,2530,-32.673154,152.184809,8,0,0.9,8,38,3
21,224,18,0,2,73,23,2531,-32.675118,152.174916,0,0.1,1,8,38,3
21,224,19,0,2,84,21,2532,-32.677998,152.182876,25,0.1,0.9,8,70,3
21,224,20,0,2,0,25,2533,-32.679918,152.180994,20,0,1.2,7,39,3
21,224,21,0,2,1,26,2534,-32.679855,152.180918,4,0,1,8,38,3
21,224,22,0,2,0,26,2535,-32.679938,152.180816,9,0,0.8,9,38,3
21,224,23,0,2,0,29,2536,-32.680027,152.180867,30,0,0.9,9,38,3
21,225,0,0,2,0,28,2537,-32.680046,152.180918,5,0,0.8,11,38,3
21,225,1,0,2,0,30,2538,-32.679957,152.180918,1,0,1,8,38,3
21,225,2,0,2,2,30,2539,-32.680039,152.180867,6,0,1,8,38,3
21,225,3,0,2,0,28,2540,-32.680065,152.180842,0,0,0.9,9,38,3
21,225,4,0,2,0,30,2541,-32.679918,152.180867,20,0,0.8,9,38,3
21,225,5,0,2,0,29,2542,-32.680001,152.180791,22,0,0.9,10,38,3
21,225,6,0,2,6,22,2543,-32.679855,152.180791,7,0,0.9,9,38,3
21,225,7,0,2,28,23,2544,-32.679359,152.179951,5,0,1.3,6,41,3
21,225,8,0,2,21,24,2545,-32.679041,152.181223,24,0,0.8,10,40,3
21,225,9,0,2,0,24,2546,-32.679251,152.180206,0,0,0.8,10,38,3
21,225,10,0,2,11,23,2547,-32.666554,152.175221,14,0,0.9,9,38,3
21,225,11,0,2,2,27,2548,-32.680058,152.180562,0,0,0.8,10,38,3
21,225,12,0,2,2,31,2549,-32.679868,152.180638,0,0,0.8,9,39,3
21,225,13,0,2,0,31,2550,-32.679836,152.180714,11,0,0.7,11,38,3
21,225,14,0,2,3,30,2551,-32.679251,152.178095,0,0,1,9,40,3
21,225,15,0,2,73,28,2552,-32.674387,152.176747,25,0.4,0.8,10,38,3
21,225,16,0,2,2,26,2553,-32.666586,152.175196,2,0,0.9,8,38,3
21,225,17,0,1,84,24,2554,0,0,0,0,0,0,120,0
21,225,18,0,1,89,20,2555,0,0,0,0,0,0,120,0
21,225,19,0,2,42,21,2556,-32.66541,152.177408,11,0.4,0.9,8,39,3
21,225,20,0,2,37,21,2557,-32.669021,152.18013,0,0,1.4,7,39,3
21,225,21,0,2,70,18,2558,-32.680001,152.180918,0,0,1.1,7,38,3
21,225,22,0,2,3,27,2559,-32.680001,152.180918,13,0,0.7,10,38,3
21,225,23,0,2,0,30,2560,-32.680027,152.180918,16,0,1,8,38,3
21,226,0,0,2,0,33,2561,-32.680077,152.180994,8,0,0.8,10,38,3
21,226,1,0,2,0,32,2562,-32.680179,152.180918,22,0,0.9,8,37,3
21,226,2,0,2,0,31,2563,-32.679995,152.180867,0,0,1.1,8,38,3
21,226,3,0,2,0,27,2564,-32.680065,152.180842,2,0,0.9,9,38,3
21,226,4,0,2,0,27,2565,-32.679931,152.180867,8,0,0.9,8,38,3
21,226,5,0,2,1,30,2566,-32.680046,152.180918,22,0,1.1,8,38,3
21,226,6,0,2,2,32,2567,-32.679969,152.180994,33,0,0.9,10,38,3
21,226,7,0,2,0,30,2568,-32.680116,152.180816,13,0,0.9,10,38,3
21,226,8,0,2,32,23,2569,-32.67871,152.179214,2,0,0.9,10,38,3
21,226,9,0,2,61,20,2570,-32.677922,152.174433,5,0.3,0.9,10,38,3
21,226,10,0,2,57,24,2571,-32.681025,152.181477,8,0,0.9,9,38,3
21,226,11,0,2,0,30,2572,-32.680917,152.181299,0,0,0.9,9,38,3
21,226,12,0,2,1,34,2573,-32.680948,152.181503,8,0,0.8,9,38,3
21,226,13,0,2,1,34,2574,-32.680948,152.181452,4,0,0.8,11,38,3
21,226,14,0,2,0,37,2575,-32.680904,152.181248,6,0,1,9,38,3
21,226,15,0,2,78,27,2576,-32.666561,152.175145,9,0,0.9,9,38,3
21,226,16,0,2,2,27,2577,-32.666688,152.175018,3,0,0.9,9,39,3
21,226,17,0,2,1,26,2578,-32.679976,152.180765,34,0,1.1,7,39,3
21,226,18,0,2,70,21,2579,-32.666599,152.17512,18,0,1,8,38,3
21,226,19,0,2,2,24,2580,-32.666516,152.175043,18,0,0.9,8,38,3
21,226,20,0,2,1,23,2581,-32.680039,152.180867,1,0,1,8,38,3
21,226,21,0,2,0,25,2582,-32.680179,152.18074,41,0,0.8,9,38,3
21,226,22,0,2,0,32,2583,-32.680052,152.180613,0,0,0.8,9,38,3
21,226,23,0,2,0,32,2584,-32.680109,152.180765,26,0,1,8,38,3
21,227,0,0,2,1,32,2585,-32.679912,152.180689,0,0,0.9,9,38,3
21,227,1,0,2,0,34,2586,-32.679995,152.18074,7,0,0.9,9,38,3
21,227,2,0,2,0,30,2587,-32.679969,152.180765,3,0,1.1,8,38,3
21,227,3,0,2,0,29,2588,-32.68002,152.180714,4,0,1,8,38,3
21,227,4,0,2,0,26,2589,-32.67995,152.18074,22,0,0.9,8,37,3
21,227,5,0,2,0,28,2590,-32.680033,152.180791,26,0,1.6,7,38,3
21,227,6,0,2,32,23,2591,-32.679861,152.180765,11,0,1,9,38,3
21,227,7,0,2,1,25,2592,-32.680071,152.180587,0,0.2,1,9,38,3
21,227,8,0,2,0,27,2593,-32.680821,152.182647,9,0,1.2,8,40,3
21,227,9,0,2,27,29,2594,-32.679861,152.180689,15,0.2,0.8,10,38,3
21,227,10,0,2,1,37,2595,-32.680859,152.182774,7,0,1,8,40,3
21,227,11,0,2,0,34,2596,-32.680859,152.182749,2,0,0.8,10,38,3
21,227,12,0,2,0,37,2597,-32.680847,152.182774,0,0,0.8,10,38,3
21,227,13,0,2,0,34,2598,-32.680783,152.182825,13,0,0.8,10,37,3
21,227,14,0,2,37,33,2599,-32.676619,152.182113,0,0.1,1.2,8,38,3
21,227,15,0,2,3,30,2600,-32.666624,152.17517,0,0,0.7,11,39,3
21,227,16,0,2,13,28,2601,-32.666523,152.17545,29,0,0.8,10,39,3
21,227,17,0,2,1,26,2602,-32.66651,152.175221,16,0,0.9,8,39,3
21,227,18,0,2,78,21,2603,-32.674673,152.179672,10,0,1.1,7,38,3
21,227,19,0,2,7,24,2604,-32.666421,152.175018,43,0,0.9,8,38,3
21,227,20,0,2,85,19,2605,-32.674794,152.18135,0,0.6,0.9,9,38,3
21,227,21,0,2,3,21,2606,-32.679938,152.181223,0,0,0.8,9,64,3
21,227,22,0,2,2,25,2607,-32.679874,152.180918,11,0,0.8,9,38,3
21,227,23,0,2,1,26,2608,-32.679918,152.181274,11,0,0.8,9,38,3
21,228,0,0,2,0,29,2609,-32.680039,152.180943,5,0,0.9,8,38,3
21,228,1,0,2,1,31,2610,-32.680014,152.180918,13,0,1,8,38,3
21,228,2,0,2,0,30,2611,-32.680007,152.180918,0,0,1.1,8,38,3
21,228,3,0,2,1,30,2612,-32.680071,152.180918,5,0,0.9,9,37,3
21,228,4,0,2,0,33,2613,-32.680014,152.180918,15,0,0.8,10,37,3
21,228,5,0,2,0,30,2614,-32.680058,152.180918,16,0,1.4,8,38,3
21,228,6,0,2,14,26,2615,-32.679581,152.181248,13,0.3,0.9,10,38,3
21,228,7,0,2,0,21,2616,-32.666421,152.175298,19,0,0.9,9,38,3
21,228,8,0,2,59,22,2617,-32.672156,152.183588,2,0.3,0.8,10,38,3
21,228,9,0,2,71,23,2618,-32.680408,152.161844,9,0.1,0.9,9,38,3
21,228,10,0,2,71,23,2619,-32.670992,152.17807,17,0,0.9,9,38,3
21,228,11,0,2,23,31,2620,-32.667355,152.175704,10,0,1.1,7,38,3
21,228,12,0,1,54,29,2621,0,0,0,0,0,0,120,0
21,228,13,0,2,0,30,2622,-32.666364,152.17517,42,0,1.1,7,81,2
21,228,14,0,2,0,31,2623,-32.666567,152.175247,14,0,1.4,7,38,3
21,228,15,0,2,3,32,2624,-32.666643,152.17517,0,0,0.9,9,38,3
21,228,16,0,2,43,28,2625,-32.67611,152.184453,14,0.5,0.9,10,38,3
21,228,17,0,2,16,26,2626,-32.666497,152.175145,17,0,1,7,39,3
21,228,18,0,2,40,23,2627,-32.679518,152.181172,29,0,1,7,38,3
21,228,19,0,2,0,27,2628,-32.679988,152.180867,23,0,0.8,9,38,3
21,228,20,0,2,8,29,2629,-32.679798,152.180562,0,0,0.9,9,38,3
21,228,21,0,2,20,25,2630,-32.678501,152.180765,2,0.3,0.7,11,38,3
21,228,22,0,2,65,21,2631,-32.671793,152.183359,12,0.5,0.8,10,38,3
21,228,23,0,2,1,25,2632,-32.679906,152.180842,5,0,1.1,8,38,3
21,229,0,0,2,0,28,2633,-32.67988,152.180791,6,0,0.8,10,38,3
21,229,1,0,2,0,30,2634,-32.679779,152.180816,18,0,0.8,10,38,3
21,229,2,0,2,0,32,2635,-32.679829,152.180791,0,0,1.1,8,38,3
21,229,3,0,2,0,32,2636,-32.67988,152.180791,3,0,0.9,8,38,3
21,229,4,0,1,0,31,2637,0,0,0,0,0,0,120,0
21,229,5,0,2,0,30,2638,-32.679728,152.180689,0,0,1.7,6,38,3
21,229,6,0,2,0,32,2639,-32.679931,152.180816,6,0,1.6,6,38,3
21,229,7,0,2,29,23,2640,-32.681012,152.181757,0,0,1.2,6,38,3
21,229,8,0,2,0,25,2641,-32.680987,152.181579,45,0,1.6,5,38,3
21,229,9,0,2,54,24,2642,-32.688056,152.186487,0,0,1,8,49,3
21,229,10,0,2,83,24,2643,-32.668513,152.178476,7,0.5,1.6,5,38,3
21,229,11,0,2,0,31,2644,-32.666542,152.17512,3,0,1.2,7,40,3
21,229,12,0,2,0,31,2645,-32.666542,152.17517,4,0,1.1,8,37,3
21,229,13,0,2,0,31,2646,-32.66651,152.175196,5,0,1.4,8,38,3
21,229,14,0,2,36,28,2647,-32.679976,152.180816,1,0,1.1,8,38,3
21,229,15,0,2,54,28,2648,-32.677553,152.174382,12,0,1.2,7,38,3
21,229,16,0,2,0,27,2649,-32.679289,152.180867,26,0,1.3,6,37,3
21,229,17,0,2,93,24,2650,-32.667413,152.177561,17,0.4,1.8,4,38,3
21,229,18,0,2,28,24,2651,-32.667228,152.173441,0,0.4,2.3,4,120,3
21,229,19,0,1,2,23,2652,0,0,0,0,0,0,120,0
21,229,20,0,2,72,20,2653,-32.673287,152.177179,0,0.4,1.6,6,38,3
21,229,21,0,2,67,20,2654,-32.67384,152.176722,6,0.2,1,7,38,3
21,229,22,0,2,15,21,2655,-32.679855,152.180867,11,0,0.9,8,38,3
21,229,23,0,2,0,26,2656,-32.679868,152.180816,14,0,0.7,11,38,3
21,230,0,0,2,2,32,2657,-32.679982,152.180943,9,0,0.9,9,38,3
21,230,1,0,2,0,27,2658,-32.68002,152.180842,7,0,0.9,9,38,3
21,230,2,0,2,0,33,2659,-32.680027,152.180918,0,0,1.1,8,37,3
21,230,3,0,2,0,30,2660,-32.679988,152.180867,0,0,0.8,9,38,3
21,230,4,0,2,0,32,2661,-32.680039,152.180918,12,0,0.8,10,38,3
21,230,5,0,2,0,32,2662,-32.680071,152.180842,22,0,1.2,8,38,3
21,230,6,0,2,1,32,2663,-32.67995,152.180943,15,0,1,8,38,3
21,230,7,0,2,28,22,2664,-32.680001,152.180867,14,0,0.9,10,37,3
21,230,8,0,2,0,25,2665,-32.680065,152.180918,6,0,0.8,11,38,3
21,230,9,0,2,2,24,2666,-32.666529,152.175221,6,0,0.9,10,38,3
21,230,10,0,2,3,26,2667,-32.666561,152.175145,11,0,1,8,38,3
21,230,11,0,2,5,27,2668,-32.679836,152.180765,8,0,1,8,37,3
21,230,12,0,2,0,35,2669,-32.680065,152.180765,0,0,0.9,8,38,3
21,230,13,0,2,0,36,2670,-32.679988,152.180867,1,0,0.7,11,38,3
21,230,14,0,2,1,35,2671,-32.679963,152.180816,0,0,1.4,7,38,3
21,230,15,0,2,43,27,2672,-32.666618,152.17512,0,0,0.9,9,38,3
21,230,16,0,2,0,27,2673,-32.666554,152.17517,0,0,0.8,10,38,3
21,230,17,0,2,0,28,2674,-32.666497,152.175018,0,0,1.1,7,38,3
21,230,18,0,2,1,25,2675,-32.666573,152.175069,35,0,1,7,38,3
21,230,19,0,2,62,19,2676,-32.679639,152.181401,39,0,1.1,7,38,3
21,230,20,0,2,7,25,2677,-32.68002,152.180918,0,0,1.3,7,39,3
21,230,21,0,2,0,25,2678,-32.679944,152.180842,23,0,1,9,38,3
21,230,22,0,2,0,27,2679,-32.679868,152.180816,6,0,0.8,9,38,3
21,230,23,0,2,0,30,2680,-32.679829,152.180816,0,0,0.8,10,38,3
21,231,0,0,2,2,25,2681,-32.680046,152.180918,4,0,0.8,10,38,3
21,231,1,0,2,0,28,2682,-32.679969,152.180842,0,0,0.8,10,38,3
21,231,2,0,2,0,28,2683,-32.680001,152.180816,0,0,1.1,8,38,3
21,231,3,0,2,1,27,2684,-32.679969,152.180791,17,0,0.9,8,38,3
21,231,4,0,2,0,28,2685,-32.679995,152.180842,24,0,0.9,9,38,3
21,231,5,0,2,0,27,2686,-32.68002,152.180918,10,0,0.8,11,38,3
21,231,6,0,2,5,29,2687,-32.680077,152.180867,18,0,1,9,38,3
21,231,7,0,2,0,29,2688,-32.680077,152.180867,3,0,1,9,38,3
21,231,8,0,2,51,17,2689,-32.679245,152.183105,11,0,0.9,10,38,3
21,231,9,0,2,0,25,2690,-32.68002,152.180918,16,0,0.9,9,38,3
21,231,10,0,2,64,25,2691,-32.666599,152.175272,36,0,0.9,9,38,3
21,231,11,0,2,0,31,2692,-32.666535,152.17512,0,0,0.9,9,38,3
21,231,12,0,2,11,30,2693,-32.666465,152.17517,22,0,0.7,11,38,3
21,231,13,0,2,24,26,2694,-32.67988,152.181147,0,0,0.8,10,38,3
21,231,14,0,2,0,33,2695,-32.679855,152.180765,10,0,1.2,7,38,3
21,231,15,0,2,0,33,2696,-32.679861,152.180714,6,0,0.9,8,37,3
21,231,16,0,2,55,25,2697,-32.666516,152.175145,7,0,0.8,9,37,3
21,231,17,0,2,4,28,2698,-32.666535,152.175196,9,0,1.1,7,38,3
21,231,18,0,2,4,25,2699,-32.666586,152.17512,19,0,0.8,9,40,3
21,231,19,0,2,15,25,2700,-32.666548,152.17517,17,0,0.9,8,38,3
21,231,20,0,2,77,21,2701,-32.677954,152.181172,12,0.2,1.1,8,38,3
21,231,21,0,2,28,24,2702,-32.680001,152.180842,3,0.1,0.7,10,39,3
21,231,22,0,2,0,25,2703,-32.680007,152.180918,16,0,0.7,11,39,3
21,231,23,0,2,1,26,2704,-32.680084,152.180994,27,0,1,9,38,3
21,232,0,0,2,0,30,2705,-32.679925,152.180867,23,0,0.9,8,38,3
21,232,1,0,2,0,29,2706,-32.680046,152.180969,12,0,1,8,38,3
21,232,2,0,2,0,31,2707,-32.679995,152.180969,0,0,1.2,6,38,3
21,232,3,0,2,0,34,2708,-32.679912,152.180969,4,0,0.7,10,38,3
21,232,4,0,2,1,32,2709,-32.680052,152.180918,13,0,0.8,10,38,3
21,232,5,0,2,0,30,2710,-32.680058,152.180867,6,0,1,9,37,3
21,232,6,0,2,1,36,2711,-32.680046,152.180918,20,0,1,8,38,3
21,232,7,0,2,29,26,2712,-32.679734,152.180867,11,0.3,1,8,38,3
21,232,8,0,2,2,27,2713,-32.679976,152.18107,0,0,0.9,9,38,3
21,232,9,0,2,39,24,2714,-32.680058,152.180867,0,0,0.8,10,38,3
21,232,10,0,2,71,25,2715,-32.673675,152.176391,0,0.4,0.8,10,38,3
21,232,11,0,2,2,35,2716,-32.666491,152.175043,22,0,0.9,8,40,3
21,232,12,0,2,0,33,2717,-32.666656,152.175221,0,0,1.2,6,40,3
21,232,13,0,2,11,30,2718,-32.66719,152.176188,1,0.4,0.8,10,38,3
21,232,14,0,2,1,30,2719,-32.666529,152.175094,2,0,1,8,37,3
21,232,15,0,2,26,26,2720,-32.68009,152.180867,0,0.1,1.1,7,39,3
21,232,16,0,2,0,30,2721,-32.679194,152.179824,6,0,0.8,9,38,3
21,232,17,0,2,53,26,2722,-32.675061,152.181808,0,0,0.9,8,100,3
21,232,18,0,2,10,25,2723,-32.666446,152.175196,2,0,0.9,8,42,3
21,232,19,0,2,0,25,2724,-32.666459,152.175145,20,0,0.9,8,40,3
21,232,20,0,2,43,23,2725,-32.667425,152.177408,19,0.8,1.2,7,38,3
21,232,21,0,2,24,22,2726,-32.679645,152.180002,15,0,0.7,11,38,3
21,232,22,0,2,58,23,2727,-32.674279,152.176773,7,0,0.8,10,38,3
21,232,23,0,2,66,20,2728,-32.679645,152.180028,7,0,0.8,10,38,3
21,233,0,0,2,0,26,2729,-32.679588,152.180028,22,0,0.8,10,38,3
21,233,1,0,2,0,30,2730,-32.679721,152.180079,0,0,0.9,9,38,3
21,233,2,0,2,0,30,2731,-32.679734,152.180002,6,0,1.3,6,38,3
21,233,3,0,2,0,25,2732,-32.679893,152.180765,4,0,0.8,9,38,3
21,233,4,0,2,0,28,2733,-32.679868,152.18074,1,0,1,8,38,3
21,233,5,0,2,1,33,2734,-32.679912,152.180791,27,0,0.9,9,38,3
21,233,6,0,2,1,33,2735,-32.679817,152.180918,1,0,1,8,38,3
21,233,7,0,2,0,31,2736,-32.679861,152.180918,0,0,0.9,9,38,3
21,233,8,0,2,66,23,2737,-32.679041,152.18102,8,0.1,0.8,10,39,3
21,233,9,0,2,64,19,2738,-32.669822,152.177917,2,0,0.7,11,37,3
21,233,10,0,2,7,25,2739,-32.681044,152.181401,25,0,0.7,9,38,3
21,233,11,0,2,0,37,2740,-32.680993,152.181528,10,0,0.9,8,38,3
21,233,12,0,2,33,28,2741,-32.677744,152.177256,17,0.4,0.6,12,38,3
21,233,13,0,2,14,25,2742,-32.666472,152.175018,25,0,0.8,10,38,3
21,233,14,0,2,1,27,2743,-32.666567,152.17517,29,0,1,8,38,3
21,233,15,0,2,0,29,2744,-32.666567,152.175043,5,0,1.1,7,38,3
21,233,16,0,2,82,26,2745,-32.678361,152.181477,0,0.4,0.8,10,38,3
21,233,17,0,2,0,26,2746,-32.681076,152.181554,16,0,0.9,8,38,3
21,233,18,0,2,84,21,2747,-32.666484,152.17517,0,0,0.8,9,44,3
21,233,19,0,2,23,23,2748,-32.666637,152.175094,19,0,0.9,8,38,3
21,233,20,0,2,26,20,2749,-32.679817,152.180816,4,0,1.1,8,38,3
21,233,21,0,2,0,26,2750,-32.680001,152.180867,1,0,0.7,11,38,3
21,233,22,0,2,0,29,2751,-32.679976,152.180994,12,0,0.8,9,38,3
21,233,23,0,2,5,30,2752,-32.680027,152.180867,7,0,1,9,38,3
21,234,0,0,2,0,27,2753,-32.680001,152.180994,14,0,1.1,7,38,3
21,234,1,0,2,0,27,2754,-32.679969,152.180994,17,0,1,8,38,3
21,234,2,0,2,0,27,2755,-32.679988,152.180918,5,0,1.1,7,38,3
21,234,3,0,2,0,29,2756,-32.679906,152.180918,7,0,0.8,9,38,3
21,234,4,0,2,0,30,2757,-32.680071,152.180816,12,0,1.1,7,38,3
21,234,5,0,2,0,29,2758,-32.680211,152.180918,42,0,1,9,38,3
21,234,6,0,2,0,35,2759,-32.679785,152.181121,44,0,1,8,38,3
21,234,7,0,2,1,31,2760,-32.679969,152.180791,0,0,0.9,8,38,3
21,234,8,0,2,0,29,2761,-32.68084,152.182749,0,0,0.9,8,37,3
21,234,9,0,2,2,27,2762,-32.680027,152.180969,0,0,0.9,9,38,3
21,234,10,0,2,0,34,2763,-32.680141,152.180918,12,0,0.9,9,38,3
21,234,11,0,2,0,41,2764,-32.679969,152.180918,0,0,0.9,8,38,3
21,234,12,0,2,0,34,2765,-32.68002,152.180791,2,0,0.9,8,39,3
21,234,13,0,2,0,32,2766,-32.67995,152.180867,0,0,1.1,7,38,3
21,234,14,0,2,0,34,2767,-32.679988,152.180842,0,0,1,9,38,3
21,234,15,0,2,0,33,2768,-32.679168,152.179773,16,0,0.9,9,38,3
21,234,16,0,2,3,29,2769,-32.666472,152.175196,10,0,0.8,10,38,3
21,234,17,0,2,10,27,2770,-32.666554,152.175221,43,0,0.9,8,38,3
21,234,18,0,1,73,25,2771,0,0,0,0,0,0,120,0
21,234,19,0,2,82,24,2772,-32.672245,152.175069,0,0.5,1.7,7,87,3
21,234,20,0,2,5,26,2773,-32.666713,152.175348,0,0.2,1.1,8,38,3
21,234,21,0,2,51,24,2774,-32.666675,152.176976,20,0,0.7,11,38,3
21,234,22,0,2,19,27,2775,-32.677115,152.183537,42,0,1.3,6,38,3
21,234,23,0,2,0,30,2776,-32.680014,152.180867,11,0,1.2,8,40,3
21,235,0,0,2,0,34,2777,-32.680096,152.180867,0,0,0.8,10,38,3
21,235,1,0,2,0,37,2778,-32.680058,152.180867,0,0,0.9,9,38,3
21,235,2,0,2,0,34,2779,-32.680014,152.180867,12,0,1.1,7,38,3
21,235,3,0,2,0,34,2780,-32.679982,152.180816,20,0,0.9,7,40,3
21,235,4,0,2,0,32,2781,-32.680014,152.180816,17,0,1,8,38,3
21,235,5,0,2,0,34,2782,-32.680027,152.180918,22,0,0.9,9,38,3
21,235,6,0,2,0,32,2783,-32.679976,152.180994,10,0,1.5,6,38,3
21,235,7,0,2,0,30,2784,-32.68002,152.180867,1,0,0.7,11,37,3
21,235,8,0,1,0,36,2785,0,0,0,0,0,0,120,0
21,235,9,0,2,5,27,2786,-32.666624,152.175196,0,0,1.2,6,39,3
21,235,10,0,2,10,30,2787,-32.666783,152.175221,33,0,1.6,4,38,3
21,235,11,0,2,79,30,2788,-32.674171,152.176874,34,0,1.5,4,58,3
21,235,12,0,2,0,33,2789,-32.680046,152.180918,15,0,1.2,5,84,3
21,235,13,0,2,59,28,2790,-32.670617,152.180918,0,0.1,1.6,5,38,3
21,235,14,0,2,54,29,2791,-32.67021,152.17957,9,0,2.5,6,120,3
